X.locale,Address.City,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.Subdivision,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.OpenDate,Market,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun
en-US,Rancho Santa Margarita,Orange,"30602 Santa Margarita Pkwy, Rancho Santa Margarita, CA 92688-2814",SEC Santa Margarita & Avenida,33.641838,-117.597587,CA,914,TRUE,1994-10-05T12:00:00,RG2,Rancho Santa Margarita,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 459-1543,(949) 207-5204,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Oceanside,San Diego,"443 College Blvd, Oceanside, CA 92057-5435",NWC Highway 76 (Mission Ave) & College Blvd,33.247039,-117.293228,CA,2871,TRUE,2017-11-08T12:00:00,,Oceanside East,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 666-6778,(760) 666-6788,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Anaheim,Orange,"8148 E Santa Ana Canyon Rd, Anaheim, CA 92808-1105",SWC E Santa Ana Canyon & Roosevelt,33.865805,-117.747645,CA,677,TRUE,1992-10-07T12:00:00,RG2,Anaheim Hills,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 921-9091,(714) 923-2177,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Diamond Bar,Los Angeles,"747 Grand Ave, Diamond Bar, CA 91765-8400",SWC Grand Ave & Golden Springs Dr,34.005008,-117.821076,CA,2179,TRUE,2006-10-04T12:00:00,RG2,Diamond Bar,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(909) 610-2149,(909) 610-2113,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Poway,San Diego,"14823 Pomerado Rd, Poway, CA 92064-2803",SEC Pomerado & Camino Del Norte,32.980582,-117.060866,CA,296,TRUE,1988-02-17T12:00:00,RG2,Poway,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(858) 679-8202,(858) 859-4203,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Palmdale,Los Angeles,"38019 47Th St E, Palmdale, CA 93552-3103",SWC Palmdale Blvd & 47th St/Hwy 138,34.574355,-118.047839,CA,2350,TRUE,2008-07-23T12:00:00,RG2,Palmdale East,12-hour,219,294,200,SuperTarget,PST,Pacific Std Time,UTC,-8,STR,(661) 998-2500,(661) 998-2510,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Vista,San Diego,"3150 Business Park Dr, Vista, CA 92081-8520",NEC Business Park Dr & Poinsettia Ave,33.13671,-117.228517,CA,2165,TRUE,2009-07-22T12:00:00,RG2,Vista South,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 208-6111,(760) 208-6121,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Foothill Ranch,Orange,"26762 Portola Pkwy, Foothill Ranch, CA 92610-1712",NWC Portola Pkwy & Bake Pkwy,33.676954,-117.664298,CA,913,TRUE,1994-10-05T12:00:00,RG2,Foothill Ranch,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 454-2360,(949) 427-4085,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Azusa,Los Angeles,"809 N Azusa Ave, Azusa, CA 91702-2510",SWC Azusa Ave & W 9th St,34.135589,-117.907781,CA,2627,TRUE,2010-10-06T12:00:00,RG2,Azusa,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 629-1121,(626) 629-1131,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00
en-US,San Diego,San Diego,"17170 Camino Del Sur, San Diego, CA 92127-4166",SWC of Camino Del Sur and 4 Gee Rd,33.020167,-117.125633,CA,2855,TRUE,2015-10-07T12:00:00,ESF,San Diego Del Sur,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(858) 227-3918,(858) 227-3928,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,West Covina,Los Angeles,"2831 E Eastland Ctr Dr, West Covina, CA 91791-1624",NEC Citrus Ave & I-10,34.07412,-117.884696,CA,1028,TRUE,1996-10-02T12:00:00,RG2,West Covina,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 859-0221,(626) 251-1759,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Oceanside,San Diego,"2255 S El Camino Real, Oceanside, CA 92054-6318",NWC El Camino Real & Vista Way,33.184026,-117.329697,CA,303,TRUE,1987-09-09T12:00:00,RG2,Oceanside,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 967-8335,(760) 576-3044,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Santee,San Diego,"9846 Mission Gorge Rd, Santee, CA 92071-3834",NEC Mission Gorge Rd & Cuyamaca St,32.841939,-116.983013,CA,1485,TRUE,2002-10-09T12:00:00,RG2,Santee,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 449-9790,(619) 212-7987,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Mission Viejo,Orange,"25601 Jeronimo Rd, Mission Viejo, CA 92691-2794",NEC Jeronimo Rd & Los Alisos Blvd,33.623323,-117.681618,CA,2163,TRUE,2007-10-10T12:00:00,RG2,Mission Viejo N,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 680-1064,(949) 680-1074,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,West Covina,Los Angeles,"2370 S Azusa Ave, West Covina, CA 91792-1511",NEC Azusa Ave & Amar Rd,34.033547,-117.912146,CA,2147,TRUE,2008-03-05T12:00:00,RG2,West Covina South,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 667-5400,(626) 667-5410,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,El Cajon,San Diego,"250 Broadway, El Cajon, CA 92021-4539",NWC Broadway & Ballantyne,32.809271,-116.958998,CA,304,TRUE,1987-09-09T12:00:00,RG2,El Cajon,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 442-9641,(619) 212-7819,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Mission Viejo,Orange,"24500 Alicia Pkwy, Mission Viejo, CA 92691-4508",NEC Alicia Parkway & I-5,33.606277,-117.688812,CA,300,TRUE,1987-07-22T12:00:00,RG2,Mission Viejo,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 583-1298,(949) 427-4057,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Lancaster,Los Angeles,"43525 10th St W, Lancaster, CA 93534-6091","SWC Ave ""K"" & 10th St W",34.673656,-118.149399,CA,245,TRUE,1986-10-08T12:00:00,RG2,Lancaster,12-hour,219,294,200,,PST,Pacific Std Time,UTC,-8,STR,(661) 949-8584,(661) 206-3373,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Duarte,Los Angeles,"1050 Huntington Dr, Duarte, CA 91010-2475",SEC Huntington Dr & Bradbury,34.138102,-117.982918,CA,302,TRUE,1987-09-09T12:00:00,RG2,Duarte,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 303-8858,(626) 263-9322,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Rowland Heights,Los Angeles,"17751 Colima Rd, Rowland Heights, CA 91748-1714",NWC Colima Rd & Walnut Hall Dr,33.991768,-117.919052,CA,222,TRUE,1984-10-10T12:00:00,RG2,Puente Hills,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 913-2880,(626) 923-2241,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Orange,Orange,"2191 N Tustin St, Orange, CA 92865-3701",NEC Tustin Ave & Meats Ave,33.824384,-117.834997,CA,230,TRUE,1985-10-09T12:00:00,RG2,Orange,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 974-2800,(714) 923-2502,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Brea,Orange,"855 E Birch St, Brea, CA 92821-5769",NWC E Birch St & N State College Blvd,33.918693,-117.886971,CA,2482,TRUE,2009-10-07T12:00:00,RG2,Brea,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 989-5013,(714) 989-5023,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Encinitas,San Diego,"1010 N El Camino Real, Encinitas, CA 92024-1320",SWC El Camino Real & Olivenhain,33.06304,-117.264711,CA,1029,TRUE,1996-10-02T12:00:00,RG2,Encinitas,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 633-1406,(760) 704-0286,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,San Clemente,Orange,"990 Avenida Vista Hermosa, San Clemente, CA 92673-6360",NWC La Pata Ave & Vista Hermosa Ave,33.463108,-117.606739,CA,2730,TRUE,2011-10-05T12:00:00,RG2,San Clemente,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 456-8668,(949) 456-8678,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Irvine,Orange,"13200 Jamboree Rd, Irvine, CA 92602-2307",SEC Irvine Blvd & Jamboree Rd,33.727436,-117.784915,CA,1238,TRUE,1999-10-06T12:00:00,RG2,Irvine North,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 838-1209,(714) 361-2553,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Fullerton,Orange,"2920 Yorba Linda Blvd, Fullerton, CA 92831-1523",SEC Yorba Linda Blvd & Placentia,33.887729,-117.877297,CA,293,TRUE,1987-07-22T12:00:00,RG2,Fullerton,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 579-3090,(714) 982-1662,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Palmdale,Los Angeles,"39440 10th St W, Palmdale, CA 93551-3747","SEC Ave ""P"" & 10th St",34.599359,-118.146734,CA,685,TRUE,1991-10-09T12:00:00,RG2,Palmdale,12-hour,219,294,200,,PST,Pacific Std Time,UTC,-8,STR,(661) 265-0906,(661) 202-3340,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Irvine,Orange,"900 Spectrum Center Dr, Irvine, CA 92618-4958",NWC I-5 & I-405,33.64795,-117.740077,CA,2128,TRUE,2006-07-19T12:00:00,RG2,Irvine Spectrum,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 885-0114,(949) 885-1855,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Orange,Orange,"2620 E Chapman Ave, Orange, CA 92869-3205",SEC E. Chapman Ave and S.Yorba St,33.787208,-117.825177,CA,3258,TRUE,2017-10-18T12:00:00,,East Orange,12-hour,222,296,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(714) 923-1766,(714) 923-1776,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Baldwin Park,Los Angeles,"3100 Baldwin Park Blvd, Baldwin Park, CA 91706-4703",NEC I-10 & Baldwin Park,34.06949,-117.977457,CA,1033,TRUE,1997-07-23T12:00:00,RG2,Baldwin Park,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 851-9404,(626) 251-1771,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Aliso Viejo,Orange,"26932 La Paz Rd, Aliso Viejo, CA 92656-3038",NEC La Paz & Pacific Park,33.570957,-117.705313,CA,259,TRUE,1987-02-18T12:00:00,RG2,Aliso Viejo,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 643-0337,(949) 427-4027,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,El Cajon,San Diego,"2911 Jamacha Rd, El Cajon, CA 92019-4342",SEC Jamacha Rd & Hwy 94,32.738795,-116.93853,CA,1140,TRUE,1998-10-07T12:00:00,RG2,Rancho San Diego,12-hour,201,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 660-2948,(619) 403-5249,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,San Diego,San Diego,"8251 Mira Mesa Blvd, San Diego, CA 92126-2603",SWC Mira Mesa Blvd & Camino Ruiz,32.910813,-117.146313,CA,305,TRUE,1987-07-22T12:00:00,RG2,Mira Mesa,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(858) 530-1901,(858) 877-2031,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,La Mesa,San Diego,"5500 Grossmont Ctr Dr, La Mesa, CA 91942-3015",NEC I-8 & Jackson Dr,32.779717,-117.012303,CA,997,TRUE,1995-07-19T12:00:00,RG2,Grossmont,12-hour,201,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 461-1960,(619) 403-5235,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Santa Ana,Orange,"1330 E 17th St, Santa Ana, CA 92705-8500",SEC E 17th St & Grand Ave,33.759257,-117.850704,CA,286,TRUE,1987-09-09T12:00:00,RG2,Santa Ana,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 541-4593,(714) 481-6350,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Irvine,Orange,"3750 Barranca Pkwy, Irvine, CA 92606-8200",SWC Barranca Pkwy & Culver Dr,33.685581,-117.812576,CA,336,TRUE,1988-07-20T12:00:00,RG2,Irvine,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 857-8337,(949) 214-0011,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Tustin,Orange,"2300 Park Ave, Tustin, CA 92782-2702",NEC Jamboree Rd & Barranca Pkwy,33.69995,-117.828042,CA,2151,TRUE,2007-07-25T12:00:00,RG2,Tustin,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 361-2100,(949) 885-4314,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,La Habra,Orange,"1000 W Imperial Hwy, La Habra, CA 90631-6901",SEC Imperial Hwy & Idaho St,33.916115,-117.956657,CA,2397,TRUE,2008-07-23T12:00:00,RG2,La Habra,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 459-6034,(714) 459-6044,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Fullerton,Orange,"200 W Orangethorpe Ave, Fullerton, CA 92832-2900",SWC Orangethorpe Ave & Harbor Blvd,33.858511,-117.927687,CA,1418,TRUE,2002-07-24T12:00:00,RG2,Fullerton South,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 992-4565,(714) 869-0468,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Santa Ana,Orange,"1441 W 17th St, Santa Ana, CA 92706-3301",NWC Bristol & 17th St,33.761461,-117.887485,CA,1936,TRUE,2004-10-06T12:00:00,RG2,Santa Ana NW,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 481-0030,(714) 481-6070,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Fullerton,Orange,"1893 W Malvern Ave, Fullerton, CA 92833-2403",NEC Malvern Ave & Gilbert St,33.87942,-117.961619,CA,1383,TRUE,2001-10-10T12:00:00,RG2,West Fullerton,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 278-1024,(714) 869-0563,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Pasadena,Los Angeles,"3121 E Colorado Blvd, Pasadena, CA 91107-3814",NEC Colorado Blvd & Kineola Av,34.147097,-118.085751,CA,1332,TRUE,2001-07-25T12:00:00,RG2,Pasadena East,12-hour,236,294,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 584-2931,(626) 639-0206,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Garden Grove,Orange,"12100 Harbor Blvd, Garden Grove, CA 92840-4004",SEC Harbor Blvd & Chapman Ave,33.787031,-117.913614,CA,192,TRUE,1983-04-13T12:00:00,RG2,Garden Grove Harbor,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 971-4826,(714) 591-2537,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00
en-US,Whittier,Los Angeles,"15614 Whittwood Ln, Whittier, CA 90603-2324",SWC Whittier Blvd & Santa Gertrudes Ave,33.943006,-117.996039,CA,2019,TRUE,2005-10-05T12:00:00,RG2,Whittier,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(562) 371-9003,(562) 383-9309,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Anaheim,Orange,"101 S Euclid St, Anaheim, CA 92802-1011",SWC Lincoln Ave & Euclid St,33.831712,-117.942535,CA,2421,TRUE,2008-07-23T12:00:00,RG2,Anaheim,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 422-1120,(714) 422-1130,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Irvine,Orange,"4255 CAMPUS DR STE A150, Irvine, CA 92612-2668",NWC Stanford & Campus Drive,33.649956,-117.838337,CA,3233,TRUE,2017-07-19T12:00:00,,Irvine University Town Center,12-hour,202,296,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(949) 988-6230,(949) 988-6240,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Rosemead,Los Angeles,"3600 Rosemead Blvd, Rosemead, CA 91770-2066",NEC Rosemead Blvd & I-10,34.074952,-118.070068,CA,1411,TRUE,2002-03-06T12:00:00,RG2,Rosemead,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 280-8024,(626) 537-3212,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00
en-US,San Diego,San Diego,"3424 College Ave, San Diego, CA 92115-7134",SWC SR 94 & College Ave,32.74126,-117.055525,CA,1846,TRUE,2003-10-08T12:00:00,RG2,Lemon Grove,12-hour,201,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 471-0025,(619) 610-1040,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
